CMPLNT_NUM,CMPLNT_DATE_ISO,UBERHEX_FID,PRECINCT_ID,OFNS_DESC,X_COORD_CD,Y_COORD_CD,LATITUDE,LONGITUDE
29045320,10/05/2007,1296,44,GRAND LARCENY OF MOTOR VEHICLE,1009019,245895,40.841567,-73.910478
35632281,08/11/2007,1296,44,BURGLARY,1008850,245976,40.84179,-73.911091
37360130,27/12/2007,1296,44,BURGLARY,1008850,245976,40.84179,-73.911091
34631477,21/09/2007,1296,44,GRAND LARCENY OF MOTOR VEHICLE,1008850,245976,40.84179,-73.911091
36067365,27/11/2007,1296,44,BURGLARY,1008575,246332,40.842766,-73.912084
38779428,31/01/2008,1296,44,ROBBERY,1008575,246332,40.842766,-73.912084
46783652,27/05/2008,1296,44,FELONY ASSAULT,1008575,246332,40.842766,-73.912084
34934351,22/09/2007,1296,44,BURGLARY,1008575,246332,40.842766,-73.912084
46226990,03/05/2008,1296,44,BURGLARY,1008575,246332,40.842766,-73.912084
36372368,07/12/2007,1296,44,ROBBERY,1008575,246332,40.842766,-73.912084
55001192,16/12/2008,1296,44,BURGLARY,1008575,246332,40.842766,-73.912084
39362222,23/02/2008,1296,44,ROBBERY,1008613,246481,40.84317492,-73.91194689
47430833,22/06/2008,1296,44,ROBBERY,1008613,246481,40.84317492,-73.91194689
32533463,18/06/2007,1296,44,ROBBERY,1008613,246481,40.84317492,-73.91194689
27543782,21/03/2007,1296,44,ROBBERY,1008613,246481,40.84317492,-73.91194689
26558433,12/01/2007,1296,44,BURGLARY,1008575,246332,40.842766,-73.912084
33236170,20/07/2007,1296,44,GRAND LARCENY OF MOTOR VEHICLE,1008537,246183,40.84235721,-73.91222265
37135527,06/09/2007,1296,44,BURGLARY,1008575,246332,40.842766,-73.912084
37264295,24/12/2007,1296,44,ROBBERY,1008575,246332,40.842766,-73.912084
33236238,22/07/2007,1296,44,FELONY ASSAULT,1008613,246481,40.84317492,-73.91194689
28360532,07/04/2007,1296,44,FELONY ASSAULT,1008575,246332,40.842766,-73.912084
37890104,19/01/2008,1298,50,ROBBERY,1009400,258135,40.875161,-73.909056
54519450,28/11/2008,1298,50,GRAND LARCENY OF MOTOR VEHICLE,1009400,258135,40.875161,-73.909056
52219394,14/10/2008,1298,50,ROBBERY,1009400,258135,40.875161,-73.909056
55195353H15331,25/12/2008,1298,50,MURDER & NON-NEGL. MANSLAUGHTER,1009400,258135,40.875161,-73.909056
47431073,22/06/2008,1298,50,ROBBERY,1009400,258135,40.875161,-73.909056
46304788,09/05/2008,1298,50,FELONY ASSAULT,1009400,258135,40.875161,-73.909056
38411907,23/01/2008,1298,50,ROBBERY,1009400,258135,40.875161,-73.909056
54279677,17/11/2008,1298,50,ROBBERY,1009400,258135,40.875161,-73.909056
46052648,28/04/2008,1298,50,ROBBERY,1009400,258135,40.875161,-73.909056
34867146,05/10/2007,1298,50,ROBBERY,1009400,258135,40.875161,-73.909056
26652748,01/02/2007,1298,50,ROBBERY,1009400,258135,40.875161,-73.909056
50105619,13/08/2008,1298,50,ROBBERY,1009139,257878,40.874455,-73.910002
46521721,18/05/2008,1298,50,ROBBERY,1008952,257882,40.874466,-73.910679
55071369,21/12/2008,1298,50,FELONY ASSAULT,1008952,257882,40.874466,-73.910679
35598650,07/11/2007,1298,50,FELONY ASSAULT,1009139,257878,40.874455,-73.910002
39035645,03/02/2008,1298,52,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
52219423,13/10/2008,1298,52,GRAND LARCENY OF MOTOR VEHICLE,1009475,257692,40.873944,-73.908788
46635192,21/05/2008,1298,52,GRAND LARCENY OF MOTOR VEHICLE,1009475,257692,40.873944,-73.908788
46977836,03/06/2008,1298,52,ROBBERY,1009475,257692,40.873944,-73.908788
28508281,16/04/2007,1298,52,BURGLARY,1009475,257692,40.873944,-73.908788
38637083,28/01/2008,1298,52,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
52444159,22/10/2008,1298,52,ROBBERY,1009475,257692,40.873944,-73.908788
46253373,01/05/2008,1298,50,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
45501009,10/04/2008,1298,52,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
39279755,17/02/2008,1298,50,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
54348764,23/11/2008,1298,50,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
46659585,22/05/2008,1298,52,ROBBERY,1009475,257692,40.873944,-73.908788
27592116,25/03/2007,1298,50,ROBBERY,1009475,257692,40.873944,-73.908788
26116309,04/01/2007,1298,52,ROBBERY,1009475,257692,40.873944,-73.908788
29026906,12/05/2007,1298,50,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
37214485,23/12/2007,1298,50,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
28641150,23/04/2007,1298,52,BURGLARY,1009475,257692,40.873944,-73.908788
54524966,29/11/2008,1298,52,GRAND LARCENY OF MOTOR VEHICLE,1009475,257692,40.873944,-73.908788
37214464,21/12/2007,1298,50,ROBBERY,1009475,257692,40.873944,-73.908788
33433140,29/07/2007,1298,50,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
33052388,11/07/2007,1298,52,ROBBERY,1009475,257692,40.873944,-73.908788
26337590,12/01/2007,1298,50,FELONY ASSAULT,1009475,257692,40.873944,-73.908788
33403308,26/07/2007,1298,50,ROBBERY,1009475,257692,40.873944,-73.908788
35195307,21/10/2007,1298,50,ROBBERY,1009475,257692,40.873944,-73.908788
37360276,29/12/2007,1298,50,ROBBERY,1009475,257692,40.873944,-73.908788
48443619,16/07/2008,1299,48,GRAND LARCENY OF MOTOR VEHICLE,1013374,246263,40.842565,-73.89474
54881435,12/12/2008,1299,48,ROBBERY,1013374,246263,40.842565,-73.89474
46809038,27/05/2008,1299,48,BURGLARY,1013374,246263,40.842565,-73.89474
46755948,22/05/2008,1299,48,BURGLARY,1013374,246263,40.842565,-73.89474
46144578,01/03/2008,1299,48,BURGLARY,1013374,246263,40.842565,-73.89474
33995989,26/08/2007,1299,48,ROBBERY,1013374,246263,40.842565,-73.89474
32825388,30/06/2007,1299,48,BURGLARY,1013374,246263,40.842565,-73.89474
33995988,26/08/2007,1299,48,ROBBERY,1013374,246263,40.842565,-73.89474
33572341,05/08/2007,1299,48,FELONY ASSAULT,1013679,246027,40.841914,-73.893636
53960271,10/11/2008,1299,42,GRAND LARCENY OF MOTOR VEHICLE,1012727,246347,40.842796,-73.897076
47493207,21/06/2008,1299,42,GRAND LARCENY OF MOTOR VEHICLE,1012727,246347,40.842796,-73.897076
53960244,05/11/2008,1299,42,GRAND LARCENY OF MOTOR VEHICLE,1012727,246347,40.842796,-73.897076
34722770,30/09/2007,1299,42,FELONY ASSAULT,1012727,246347,40.842796,-73.897076
27524028,16/03/2007,1299,42,GRAND LARCENY OF MOTOR VEHICLE,1012727,246347,40.842796,-73.897076
35847146,28/01/2007,1299,42,GRAND LARCENY OF MOTOR VEHICLE,1012727,246347,40.842796,-73.897076
49300760,28/07/2008,1299,48,ROBBERY,1013809,245927,40.84163849,-73.89316989
37644598,09/01/2008,1299,48,ROBBERY,1013858,246267,40.842574,-73.892988
44592695,05/03/2008,1299,48,ROBBERY,1013858,246267,40.842574,-73.892988
35450193,26/10/2007,1299,48,ROBBERY,1013809,245927,40.84163849,-73.89316989
28579336,20/04/2007,1299,48,ROBBERY,1013790,246456,40.843092,-73.893235
47048117,06/06/2008,1299,48,ROBBERY,1013637,246250,40.842526,-73.893788
52319582,10/10/2008,1299,48,GRAND LARCENY OF MOTOR VEHICLE,1013637,246250,40.842526,-73.893788
37476258,01/01/2008,1299,48,ROBBERY,1013637,246250,40.842526,-73.893788
54974403,16/12/2008,1299,48,ROBBERY,1013637,246250,40.842526,-73.893788
49814252,04/08/2008,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
49814250,04/08/2008,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
46124842,29/04/2008,1299,48,BURGLARY,1013637,246250,40.842526,-73.893788
44734759,22/03/2008,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
28579330,21/04/2007,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
28579329,21/04/2007,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
34257421,07/09/2007,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
34565414,19/09/2007,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
28579332,21/04/2007,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
28579331,21/04/2007,1299,48,FELONY ASSAULT,1013637,246250,40.842526,-73.893788
34802794,01/10/2007,1299,48,FELONY ASSAULT,1013724,246373,40.84286291,-73.89347513
52640338,28/10/2008,1300,52,BURGLARY,1013556,254390,40.86487,-73.894047
54085055,15/11/2008,1300,52,FELONY ASSAULT,1013846,254492,40.865147,-73.892996
46345562,09/05/2008,1300,52,BURGLARY,1013846,254492,40.865147,-73.892996
37690193,14/01/2008,1300,52,ROBBERY,1013846,254492,40.865147,-73.892996
45877865,21/04/2008,1300,52,FELONY ASSAULT,1013716,254578,40.8653832,-73.89346798
28895329,07/05/2007,1300,52,FELONY ASSAULT,1013846,254492,40.865147,-73.892996
37249210,24/12/2007,1300,52,ROBBERY,1013789,254575,40.865376,-73.893201
27524367,19/03/2007,1300,52,FELONY ASSAULT,1013846,254492,40.865147,-73.892996
32709195,23/06/2007,1300,52,ROBBERY,1013846,254492,40.865147,-73.892996
45748517,16/04/2008,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
46756063,27/05/2008,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
47922719,02/07/2008,1300,52,ROBBERY,1013654,255157,40.866974,-73.893689
47922724,30/06/2008,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
47131259,09/06/2008,1300,52,ROBBERY,1013654,255157,40.866974,-73.893689
51342982,11/09/2008,1300,52,ROBBERY,1013654,255157,40.866974,-73.893689
51684598,25/09/2008,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
52416126,11/10/2008,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
44802686,25/03/2008,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
47131286,10/06/2008,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
52126841,09/10/2008,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
45004031,01/04/2008,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
49613835,02/08/2008,1300,52,ROBBERY,1013654,255157,40.866974,-73.893689
34631749,24/09/2007,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
48114728,08/07/2008,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
44618698,04/03/2008,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
47836366,27/06/2008,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
47894019,30/06/2008,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
34297673,09/09/2007,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
33418491,28/07/2007,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
27159177,28/02/2007,1300,52,ROBBERY,1013654,255157,40.866974,-73.893689
32572061,19/06/2007,1300,52,ROBBERY,1013654,255157,40.866974,-73.893689
35965343,26/11/2007,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
34652426,26/09/2007,1300,52,FELONY ASSAULT,1013654,255157,40.866974,-73.893689
34083267,28/08/2007,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
36005103,26/11/2007,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
29178566,19/05/2007,1300,52,GRAND LARCENY OF MOTOR VEHICLE,1013654,255157,40.866974,-73.893689
37099843,17/12/2007,1300,52,BURGLARY,1013654,255157,40.866974,-73.893689
36082979,02/12/2007,1300,52,ROBBERY,1013311,254567,40.86535435,-73.89493227
52249454,13/10/2008,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
51445190,15/09/2008,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
52219448,14/10/2008,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
51658478,23/09/2008,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
48288782,12/07/2008,1300,52,ROBBERY,1013169,255021,40.86660091,-73.8954437
48225352,09/07/2008,1300,52,BURGLARY,1013048,255100,40.86682,-73.895878
50207907,18/08/2008,1300,52,ROBBERY,1013048,255100,40.86682,-73.895878
54279715,19/11/2008,1300,52,ROBBERY,1013048,255100,40.86682,-73.895878
29065893,11/05/2007,1300,52,FELONY ASSAULT,1013169,255021,40.86660091,-73.8954437
34102037,26/08/2007,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
27052621,23/02/2007,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
32903986,03/07/2007,1300,52,FELONY ASSAULT,1013048,255100,40.86682,-73.895878
32794111,27/06/2007,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
35579405,08/11/2007,1300,52,ROBBERY,1013048,255100,40.86682,-73.895878
35556268,05/11/2007,1300,52,GRAND LARCENY OF MOTOR VEHICLE,1013463,254828,40.86607022,-73.89438159
35249935,23/10/2007,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
34297678,09/09/2007,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
26946339,17/02/2007,1300,52,ROBBERY,1013316,254924,40.866335,-73.894912
34758085,28/09/2007,1300,52,ROBBERY,1013463,254828,40.86607022,-73.89438159
32904020,03/07/2007,1300,52,FELONY ASSAULT,1013048,255100,40.86682,-73.895878
28984917,11/05/2007,1300,52,FELONY ASSAULT,1013169,255021,40.86660091,-73.8954437
33506058,30/07/2007,1300,52,GRAND LARCENY OF MOTOR VEHICLE,1014139,254812,40.866026,-73.891935
45672592,14/04/2008,1300,52,FELONY ASSAULT,1014139,254812,40.866026,-73.891935
34136460,01/09/2007,1300,52,ROBBERY,1014139,254812,40.866026,-73.891935
35556294,07/11/2007,1300,52,FELONY ASSAULT,1014139,254812,40.866026,-73.891935
32533771,18/06/2007,1300,52,FELONY ASSAULT,1014139,254812,40.866026,-73.891935
54348823,20/11/2008,1300,52,FELONY ASSAULT,1014139,254812,40.866026,-73.891935
45993430,26/04/2008,1300,52,BURGLARY,1014139,254812,40.866026,-73.891935
45501022,10/04/2008,1300,52,BURGLARY,1014139,254812,40.866026,-73.891935
54974471,16/12/2008,1300,52,BURGLARY,1014139,254812,40.866026,-73.891935
50826596,04/09/2008,1300,52,BURGLARY,1014139,254812,40.866026,-73.891935
27252431,25/02/2007,1300,52,BURGLARY,1014139,254812,40.866026,-73.891935
54946711,15/12/2008,1300,52,BURGLARY,1014139,254812,40.866026,-73.891935
44393310,08/03/2008,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
46481329,15/05/2008,1300,52,ROBBERY,1013949,254991,40.866518,-73.892622
46304812,08/05/2008,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
50620729,27/08/2008,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
44393309,08/03/2008,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
46756059,26/05/2008,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
45222951,01/04/2008,1300,52,GRAND LARCENY OF MOTOR VEHICLE,1013949,254991,40.866518,-73.892622
55001422,17/12/2008,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
52517580,25/10/2008,1300,52,ROBBERY,1013949,254991,40.866518,-73.892622
39035651,08/02/2008,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
51875625,01/10/2008,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
48524665,22/07/2008,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
45325448,07/04/2008,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
46937472,01/06/2008,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
27436439,11/03/2007,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
33034290,10/07/2007,1300,52,ROBBERY,1013949,254991,40.866518,-73.892622
34116839,30/08/2007,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
27067563,25/02/2007,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
33052386,05/07/2007,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
35195385,20/10/2007,1300,52,ROBBERY,1013949,254991,40.866518,-73.892622
32679089,21/06/2007,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
28435526,13/04/2007,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
29085129,14/05/2007,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
26116338,03/01/2007,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
28255242,01/04/2007,1300,52,BURGLARY,1013949,254991,40.866518,-73.892622
34723465,29/09/2007,1300,52,FELONY ASSAULT,1013949,254991,40.866518,-73.892622
29399111,03/06/2007,1300,52,ROBBERY,1013949,254991,40.866518,-73.892622
35430486,31/10/2007,1300,52,GRAND LARCENY OF MOTOR VEHICLE,1013949,254991,40.866518,-73.892622
36171922,06/12/2007,1300,52,FELONY ASSAULT,1014139,254812,40.866026,-73.891935
34672386,26/09/2007,1300,52,FELONY ASSAULT,1014139,254812,40.866026,-73.891935
33485012,30/07/2007,1300,52,BURGLARY,1014139,254812,40.866026,-73.891935
27288412,17/01/2007,1300,52,BURGLARY,1014139,254812,40.866026,-73.891935
34890081,30/09/2007,1300,52,FELONY ASSAULT,1014139,254812,40.866026,-73.891935
29306942,06/04/2007,1300,52,GRAND LARCENY OF MOTOR VEHICLE,1014139,254812,40.866026,-73.891935
33433165,28/07/2007,1300,52,ROBBERY,1014139,254812,40.866026,-73.891935
35195389,21/10/2007,1300,52,FELONY ASSAULT,1013556,254390,40.86487,-73.894047
37360321,29/12/2007,1300,52,BURGLARY,1013556,254390,40.86487,-73.894047
47945807H14124,01/07/2008,1300,52,MURDER & NON-NEGL. MANSLAUGHTER,1013556,254390,40.86487,-73.894047
39443014,27/02/2008,1300,52,FELONY ASSAULT,1013556,254390,40.86487,-73.894047
27067511,07/01/2007,1300,52,BURGLARY,1013912,254446,40.86502025,-73.89275994
51542969,21/09/2008,1300,52,FELONY ASSAULT,1013912,254446,40.86502025,-73.89275994
51542968,21/09/2008,1300,52,FELONY ASSAULT,1013912,254446,40.86502025,-73.89275994
35632563,11/11/2007,1300,52,ROBBERY,1013912,254446,40.86502025,-73.89275994
51542970,21/09/2008,1300,52,FELONY ASSAULT,1013912,254446,40.86502025,-73.89275994
33099036,13/07/2007,1303,50,GRAND LARCENY OF MOTOR VEHICLE,1012258,266274,40.89748981,-73.89869035
54678192,05/12/2008,1303,50,BURGLARY,1011584,266610,40.898416,-73.901127
47971426,03/07/2008,1303,50,FELONY ASSAULT,1012514,266655,40.898537,-73.89776
29449648,03/06/2007,1303,50,GRAND LARCENY OF MOTOR VEHICLE,1012514,266655,40.898537,-73.89776
47989986,30/06/2008,1305,50,GRAND LARCENY OF MOTOR VEHICLE,1006438,259459,40.87880134,-73.91976483
46783850,23/05/2008,1305,50,BURGLARY,1006438,259459,40.87880134,-73.91976483
45813622,18/04/2008,1305,50,GRAND LARCENY OF MOTOR VEHICLE,1006438,259459,40.87880134,-73.91976483
50688722,30/08/2008,1305,50,GRAND LARCENY OF MOTOR VEHICLE,1006982,258890,40.87723823,-73.91779958
54519476,29/11/2008,1305,50,BURGLARY,1006982,258890,40.87723823,-73.91779958
26082336,01/01/2007,1305,50,GRAND LARCENY OF MOTOR VEHICLE,1006982,258890,40.87723823,-73.91779958
35390595,30/10/2007,1305,50,ROBBERY,1006982,258890,40.87723823,-73.91779958
26490303,23/01/2007,1305,50,BURGLARY,1006982,258890,40.87723823,-73.91779958
33403297,25/07/2007,1305,50,BURGLARY,1007092,259469,40.878829,-73.917399
52083774,09/10/2008,1305,50,ROBBERY,1007092,259469,40.878829,-73.917399
39467622,27/02/2008,1305,50,BURGLARY,1007092,259469,40.878829,-73.917399
44697696,21/03/2008,1305,50,FELONY ASSAULT,1007092,259469,40.878829,-73.917399
54678185,04/12/2008,1305,50,BURGLARY,1007123,259254,40.878238,-73.917286
48010711,04/07/2008,1305,50,GRAND LARCENY OF MOTOR VEHICLE,1007123,259254,40.878238,-73.917286
26912858,12/02/2007,1305,50,ROBBERY,1007123,259254,40.878238,-73.917286
51766189,28/09/2008,1306,42,ROBBERY,1011075,245555,40.84062619,-73.9030524
33622776,07/07/2007,1306,42,GRAND LARCENY OF MOTOR VEHICLE,1011075,245555,40.84062619,-73.9030524
55045709,18/12/2008,1306,42,ROBBERY,1011330,246153,40.842268,-73.902125
37545747,04/01/2008,1306,42,BURGLARY,1011390,246449,40.84308,-73.901909
51390599,14/09/2008,1306,42,BURGLARY,1011390,246449,40.84308,-73.901909
34116743,01/09/2007,1306,44,FELONY ASSAULT,1011020,246635,40.843593,-73.903246
29306371,28/05/2007,1306,42,BURGLARY,1011100,246359,40.842835,-73.902955
34101691,29/08/2007,1306,42,BURGLARY,1011020,246635,40.843593,-73.903246
52664552,29/10/2008,1306,44,GRAND LARCENY OF MOTOR VEHICLE,1010685,245845,40.841424,-73.90446
26142310,05/01/2007,1306,42,ROBBERY,1010685,245845,40.841424,-73.90446
54441096,24/11/2008,1306,44,ROBBERY,1010769,246044,40.84196927,-73.90415637
33796709,14/08/2007,1306,44,GRAND LARCENY OF MOTOR VEHICLE,1010528,246176,40.842334,-73.905023
46325145,09/05/2008,1306,42,FELONY ASSAULT,1010849,246232,40.842487,-73.903865
37513426,04/01/2008,1306,44,GRAND LARCENY OF MOTOR VEHICLE,1010849,246232,40.842487,-73.903865
27066917,25/02/2007,1306,44,FELONY ASSAULT,1010585,246362,40.842843,-73.90482
34707242,26/09/2007,1306,44,BURGLARY,1010585,246362,40.842843,-73.90482
26145825,05/01/2007,1306,44,GRAND LARCENY OF MOTOR VEHICLE,1010639,246522,40.84328163,-73.90462433
34214265,05/09/2007,1306,44,GRAND LARCENY OF MOTOR VEHICLE,1010639,246522,40.84328163,-73.90462433
32825283,30/06/2007,1306,44,ROBBERY,1010769,246044,40.84196927,-73.90415637
29216474,24/05/2007,1306,44,FELONY ASSAULT,1010929,246421,40.84300354,-73.90357661
33464414,29/07/2007,1308,40,FELONY ASSAULT,1011280,237288,40.817937,-73.902343
32571561,21/06/2007,1308,40,ROBBERY,1011280,237288,40.817937,-73.902343
35465932,02/11/2007,1308,40,ROBBERY,1011280,237288,40.817937,-73.902343
48225038,09/07/2008,1308,41,ROBBERY,1011468,237877,40.81955109,-73.90166322
48010286,03/07/2008,1308,41,ROBBERY,1011468,237877,40.81955109,-73.90166322
37159841,20/12/2007,1308,41,ROBBERY,1011468,237877,40.81955109,-73.90166322
47251126,15/06/2008,1308,40,ROBBERY,1011280,237288,40.817937,-73.902343
51444736,12/09/2008,1308,41,ROBBERY,1011280,237288,40.817937,-73.902343
53767850,03/11/2008,1308,40,ROBBERY,1011277,237784,40.819298,-73.902352
51349495,12/09/2008,1308,40,BURGLARY,1011277,237784,40.819298,-73.902352
47971257,03/07/2008,1308,40,ROBBERY,1011277,237784,40.819298,-73.902352
54305936,20/11/2008,1308,40,ROBBERY,1011277,237784,40.819298,-73.902352
45747456,16/04/2008,1308,40,FELONY ASSAULT,1011406,237686,40.819028,-73.901885
27591780,25/03/2007,1308,41,FELONY ASSAULT,1011345,237496,40.81850573,-73.90210915
32182805,11/06/2007,1308,40,GRAND LARCENY OF MOTOR VEHICLE,1011277,237784,40.819298,-73.902352
34135820,30/08/2007,1308,40,BURGLARY,1011277,237784,40.819298,-73.902352
37159774,19/12/2007,1308,40,FELONY ASSAULT,1011277,237784,40.819298,-73.902352
34707120,28/09/2007,1308,40,BURGLARY,1011277,237784,40.819298,-73.902352
34580919,22/09/2007,1308,40,FELONY ASSAULT,1011277,237784,40.819298,-73.902352
38522559,27/01/2008,1308,40,FELONY ASSAULT,1011216,237082,40.81736981,-73.90257687
37324730,27/12/2007,1308,41,ROBBERY,1011216,237082,40.81736981,-73.90257687
34288889,08/09/2007,1308,41,ROBBERY,1011216,237082,40.81736981,-73.90257687
34135973,30/08/2007,1308,41,ROBBERY,1011216,237082,40.81736981,-73.90257687
28340377,07/04/2007,1308,41,ROBBERY,1011216,237082,40.81736981,-73.90257687
38522584,27/01/2008,1308,41,ROBBERY,1011965,237851,40.81947818,-73.8998677
46583702,18/05/2008,1308,41,GRAND LARCENY OF MOTOR VEHICLE,1011965,237851,40.81947818,-73.8998677
32678772,21/06/2007,1308,41,FELONY ASSAULT,1011928,237114,40.817456,-73.900003
47835832,26/06/2008,1308,41,ROBBERY,1012339,237198,40.8176847,-73.8985192
47835880,27/06/2008,1308,41,FELONY ASSAULT,1012339,237198,40.8176847,-73.8985192
34581012,21/09/2007,1308,41,FELONY ASSAULT,1012339,237198,40.8176847,-73.8985192
55001063,17/12/2008,1308,41,ROBBERY,1012127,237366,40.81814648,-73.89928442
44370083,06/03/2008,1308,41,ROBBERY,1012127,237366,40.81814648,-73.89928442
49546864,31/07/2008,1308,41,ROBBERY,1012127,237366,40.81814648,-73.89928442
47251155,11/06/2008,1308,41,FELONY ASSAULT,1012127,237366,40.81814648,-73.89928442
35749509,15/11/2007,1308,41,GRAND LARCENY OF MOTOR VEHICLE,1012127,237366,40.81814648,-73.89928442
28435174,12/04/2007,1308,41,GRAND LARCENY OF MOTOR VEHICLE,1011804,237385,40.8182,-73.900451
49960318,09/08/2008,1308,41,GRAND LARCENY OF MOTOR VEHICLE,1012024,237447,40.818371,-73.899654
51727862,26/09/2008,1308,41,ROBBERY,1012024,237447,40.818371,-73.899654
32885156,30/06/2007,1308,41,GRAND LARCENY OF MOTOR VEHICLE,1011922,237529,40.81859451,-73.90002439
35390110,29/10/2007,1308,41,ROBBERY,1012127,237366,40.81814648,-73.89928442
34962308,08/10/2007,1308,41,BURGLARY,1011928,237114,40.817456,-73.900003
33572062,03/08/2007,1308,41,ROBBERY,1012235,237507,40.81853314,-73.89889365
27462236,15/03/2007,1308,41,GRAND LARCENY OF MOTOR VEHICLE,1011804,237385,40.8182,-73.900451
33523306,31/07/2007,1308,41,GRAND LARCENY OF MOTOR VEHICLE,1012024,237447,40.818371,-73.899654
36140144H12940,18/05/2007,1308,41,MURDER & NON-NEGL. MANSLAUGHTER,1011922,237529,40.81859451,-73.90002439
35482248,31/10/2007,1308,41,BURGLARY,1011928,237114,40.817456,-73.900003
26634666,01/02/2007,1308,41,ROBBERY,1011730,236862,40.81676439,-73.90072079
45930638,23/04/2008,1308,41,ROBBERY,1011730,236862,40.81676439,-73.90072079
46610090,19/05/2008,1308,41,ROBBERY,1011595,237123,40.817481,-73.901206
52057150,07/10/2008,1308,41,ROBBERY,1011686,237241,40.81780477,-73.9008782
44393028,08/03/2008,1308,41,ROBBERY,1011686,237241,40.81780477,-73.9008782
37889787,20/01/2008,1308,41,BURGLARY,1011515,237368,40.818156,-73.901493
51822602,30/09/2008,1308,41,ROBBERY,1011695,237702,40.819073,-73.900843
54614521,01/12/2008,1308,41,ROBBERY,1011695,237702,40.819073,-73.900843
53824105,05/11/2008,1308,41,ROBBERY,1011695,237702,40.819073,-73.900843
51727879,28/09/2008,1308,41,ROBBERY,1011695,237702,40.819073,-73.900843
49960316,09/08/2008,1308,41,FELONY ASSAULT,1011695,237702,40.819073,-73.900843
49960299,09/08/2008,1308,41,FELONY ASSAULT,1011695,237702,40.819073,-73.900843
54699696,06/12/2008,1308,41,FELONY ASSAULT,1011695,237702,40.819073,-73.900843
