Incident_ID,Agency,Offense,Street,City,State,Zipcode,Date_of_Report,Date_of_Occurrence,Date_Found,Reported_As,Premise_Description,Forcible,Weapon_Description,Victim_Age,Victim_Race,Victim_Gender,Latitude,Longitude,ObjectId,geometry
235562,CHPD,SUSPICIOUS VEHICLE,540 S ELLIOTT RD,CHAPEL HILL,NC,27517,1733098440000,1733097600000,1733098380000,SUSPICIOUS/WANT,PARKING/DROP LOT/GARAGE,,,27,W,M,35.93263245,-79.02239227,111352,POINT (-79.02239227 35.93263245)
235319,CHPD,SUSPICIOUS VEHICLE,316 N ESTES DR/HALIFAX RD,CHAPEL HILL,NC,27514,1732447140000,1732445100000,1732445160000,UNKNOWN PROBLEM,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.93317795,-79.04112244,111353,POINT (-79.04112244 35.93317795)
228347,CHPD,TOWED VEHICLE,100 E FRANKLIN ST,CHAPEL HILL,NC,27514,1720970040000,1720969200000,1720970040000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.91292953,-79.05532074,111360,POINT (-79.05532074 35.91292953)
231638,CHPD,TOWED VEHICLE,101 LEGACY TER,CHAPEL HILL,NC,27516,1724244900000,1724184000000,1724244840000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,N,NONE,20,A,F,35.94704437,-79.06047821,111361,POINT (-79.06047821 35.94704437)
229601,CHPD,TOWED VEHICLE,306 W FRANKLIN ST,CHAPEL HILL,NC,27516,1721660280000,1721659800000,1721660280000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,25,B,M,35.91202927,-79.05997467,111363,POINT (-79.05997467 35.91202927)
235120,CHPD,TOWED VEHICLE,14 DAVIE CIR,CHAPEL HILL,NC,27514,1732001280000,1732001160000,1732001220000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.91789246,-79.03757477,111364,POINT (-79.03757477 35.91789246)
232332,CHPD,TOWED VEHICLE,137 JOHNSON ST,CHAPEL HILL,NC,27516,1725713040000,1725713040000,1725713040000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.9045639,-79.06912994,111365,POINT (-79.06912994 35.9045639)
234775,CHPD,TOWED VEHICLE DISTURBANCE,101 LEGACY TER,CHAPEL HILL,NC,27516,1731274740000,1731274500000,1731274560000,DISTURBANCE/NUI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,21,W,F,35.94704437,-79.06047821,111366,POINT (-79.06047821 35.94704437)
233381,CHPD,TOWED VEHICLE,1748 FORDHAM BLVD/EUROPA DR,CHAPEL HILL,NC,27514,1728013620000,1728013500000,1728013620000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.94130707,-79.0193634,111367,POINT (-79.0193634 35.94130707)
235761,CHPD,TOWED VEHICLES,150 W FRANKLIN ST,CHAPEL HILL,NC,27516,1733556600000,1733556600000,1733556600000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,58,W,F,35.9122467,-79.05828094,111368,POINT (-79.05828094 35.9122467)
232796,CHPD,USING FRAUDULENT ID CARD,300 MARKET ST,CHAPEL HILL,NC,27516,1726756080000,1726755720000,1726756080000,FRAUD OR DECEPT,LIQUOR STORE,N,NONE,,,,35.88051605,-79.06500244,111419,POINT (-79.06500244 35.88051605)
233878,CHPD,USING FRAUDULENT ID CARD,1203 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,1729170060000,1729164300000,1729164300000,MISC OFFICER IN,BANK/SAVINGS AND LOAN,,NONE,44,W,M,35.94591904,-79.05886078,111421,POINT (-79.05886078 35.94591904)
229705,CHPD,VEHICLE UNLOCK,201 S ESTES DR,CHAPEL HILL,NC,27514,1721920560000,1721920200000,1721920560000,PUBLIC SERVICE,PARKING/DROP LOT/GARAGE,,NONE,22,W,F,35.92786026,-79.02971649,111838,POINT (-79.02971649 35.92786026)
229824,CHPD,TREE ON VEHICLES,214 W ROSEMARY ST,CHAPEL HILL,NC,27516,1722216120000,1722216120000,1722216120000,ELECTRICAL HAZA,RESIDENCE/HOME,,,28,W,M,35.91353607,-79.05835724,111923,POINT (-79.05835724 35.91353607)
236588,CHPD,B&E    LARCENY F/VEHICLE,201 S ELLIOTT RD,CHAPEL HILL,NC,27514,1735811700000,1735671600000,1735722000000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,Y,NONE,55,W,M,35.93317413,-79.02710724,112450,POINT (-79.02710724 35.93317413)
239528,CHPD,B&E    LARCENY F/VEHICLE,300 COPPERLINE DR,CHAPEL HILL,NC,27516,1743177720000,1734609600000,1734696000000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,25,W,F,35.8819809,-79.06435394,112753,POINT (-79.06435394 35.8819809)
236596,CHPD,CREDIT CARD/ATM FRAUD,828 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1735828140000,1735128000000,1735827900000,MISC OFFICER IN,CYBERSPACE,N,NONE,43,W,M,35.92695999,-79.05294037,113014,POINT (-79.05294037 35.92695999)
240745,CHPD,LARCENY FROM MOTOR VEHICLE,828 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1745998020000,1722470400000,1722470460000,THEFT/LARCENY,OTHER/UNKNOWN,,,45,B,M,35.92695999,-79.05294037,114466,POINT (-79.05294037 35.92695999)
241648,CHPD,HEALTHCARE NEGELCT,1716 LEGION RD,CHAPEL HILL,NC,27517,1748340000000,1714982400000,1747922400000,ABUSE/ABANDOMEN,OTHER/UNKNOWN,,NONE,44,W,M,35.93935776,-79.01607513,114960,POINT (-79.01607513 35.93935776)
236937,CHPD,ABANDONED VEHICLE,XX,CHAPEL HILL,NC,27517,1736848140000,1736848080000,1736848140000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,,-79.07535731,111085,
237069,CHPD,ABANDONED VEHICLE,210 VILLAGE GATE DR,CHAPEL HILL,NC,27514,1737175800000,1737175800000,1737175800000,TRAFFIC VIOLATI,RESIDENCE/HOME,N,NONE,,,,35.9363327,-79.02896118,111086,POINT (-79.02896118 35.9363327)
237070,CHPD,ABANDONED VEHICLE,101 TIMBER HOLLOW CT,CHAPEL HILL,NC,27514,1737184860000,1737184860000,1737184860000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.94143677,-79.05648041,111088,POINT (-79.05648041 35.94143677)
237042,CHPD,ABANDONED VEHICLE,1 NC 54@FORDHAM BLVD,CHAPEL HILL,NC,27516,1737133380000,1737133380000,1737133380000,SUSPICIOUS/WANT,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.89360809,-79.05751801,111089,POINT (-79.05751801 35.89360809)
237430,CHPD,ABANDONED VEHICLE,304 GLENDALE DR,CHAPEL HILL,NC,27514,1738080000000,1737331200000,1738079640000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.91627884,-79.03356171,111090,POINT (-79.03356171 35.91627884)
238493,CHPD,ABANDONED VEHICLE,341 ERWIN RD,CHAPEL HILL,NC,27514,1740650100000,1737626100000,1740649800000,SUSPICIOUS/WANT,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.95747757,-79.01506042,111091,POINT (-79.01506042 35.95747757)
239371,CHPD,ABANDONED VEHICLE,413 COTTON ST,CHAPEL HILL,NC,27516,1742899200000,1742899200000,1742899200000,SUSPICIOUS/WANT,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.91480637,-79.06246948,111092,POINT (-79.06246948 35.91480637)
238091,CHPD,ABANDONED VEHICLE,1 FORDHAM BLVD@S ESTES DR X,CHAPEL HILL,NC,27517,1739648160000,1739648160000,1739648160000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.92511749,-79.02488708,111093,POINT (-79.02488708 35.92511749)
238756,CHPD,ABANDONED VEHICLE,1 MARTIN LUTHER KING JR BLVD@WEAVER DAIRY,CHAPEL HILL,NC,27516,1741356840000,1741340700000,1741356840000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.96402359,-79.05844879,111094,POINT (-79.05844879 35.96402359)
240816,CHPD,ABANDONED VEHICLE,305 MCGREGOR DR,CHAPEL HILL,NC,27514,1746185400000,1741712400000,1746183060000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.94601059,-79.01735687,111095,POINT (-79.01735687 35.94601059)
240950,CHPD,ABANDONED VEHICLE,605 GOMAINS AVE,CHAPEL HILL,NC,27516,1746462600000,1744107120000,1746462600000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.91558456,-79.06536102,111096,POINT (-79.06536102 35.91558456)
240612,CHPD,ABANDONED VEHICLE,MARTIN LUTHER KING JR BLVD@MUNICIPAL DR,CHAPEL HILL,NC,27514,1745680680000,1745680560000,1745680620000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,,,111097,
241171,CHPD,ABANDONED VEHICLE,501 WESTMINSTER DR,CHAPEL HILL,NC,27514,1746909420000,1746909420000,1746909420000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.95827103,-79.05379486,111098,POINT (-79.05379486 35.95827103)
241096,CHPD,ABANDONED VEHICLE,600 COPPERLINE DR,CHAPEL HILL,NC,27516,1746797280000,1746797280000,1746797280000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.88167572,-79.0681839,111099,POINT (-79.0681839 35.88167572)
239363,CHPD,ABANDONED VEHICLE,NC 54@NC 54-S COLUMBIA ST ENT,CHAPEL HILL,NC,27514,1742896380000,1742896380000,1742896380000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,,,111100,
236689,CHPD,ASSIST CARRBORO PD,XX,CARRBORO,NC,27510,1736204520000,1736204520000,1736204520000,TRAFFIC STOP,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,,-79.07535731,111629,
243704,CHPD,ASSIST CARRBORO,100 SUDBURY LN,CHAPEL HILL,NC,27516,1753831380000,1753831380000,1753831380000,THEFT/LARCENY,RESIDENCE/HOME,,NONE,,,,,,111630,
239202,CHPD,ASSIST CARRBORO,828 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1742489040000,1742488980000,1742489040000,MISC OFFICER IN,GOVERNMENT/PUBLIC BUILDING,,NONE,,,,35.92695999,-79.05294037,111631,POINT (-79.05294037 35.92695999)
240735,CHPD,ASSIST CARRBORO,100 S GREENSBORO ST,CARRBORO,NC,27510,1745955960000,1745955960000,1745955960000,TRESPASSING/UNW,GOVERNMENT/PUBLIC BUILDING,,NONE,,,,,,111632,
238578,CHPD,ASSIST CARRBORO PD,119 E FRANKLIN ST,CHAPEL HILL,NC,27514,1740819960000,1740819960000,1740819960000,SUSPICIOUS/WANT,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.91370392,-79.05511475,111633,POINT (-79.05511475 35.91370392)
239974,CHPD,ASSIST CARRBORO PD,316 N ROBERSON ST@MITCHELL LN,CHAPEL HILL,NC,27516,1744250520000,1744250520000,1744250520000,TRAFFIC STOP,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.91464615,-79.0632782,111634,POINT (-79.0632782 35.91464615)
241114,CHPD,ASSIST CARRBORO PD,335 W BARBEE CHAPEL RD,CHAPEL HILL,NC,27517,1746817140000,1746816600000,1746817140000,PUBLIC SERVICE,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,78,W,M,35.90634537,-79.01435852,111635,POINT (-79.01435852 35.90634537)
243215,CHPD,ASSIST CARRBORO PD,412 E MAIN ST,CARRBORO,NC,27510,1752536460000,1752536400000,1752536460000,ROBBERY/CARJACK,RESTAURANT,N,NONE,,,,,,111636,
243618,CHPD,ASSIST CARRBORO PD,110 W MAIN ST,CARRBORO,NC,27510,1753569780000,1753569780000,1753569780000,ADMINISTRATIVE,,,,,,,35.91040039,-79.07360077,111637,POINT (-79.07360077 35.91040039)
243335,CHPD,ASSIST CARRBORO PD,201 ROCK HAVEN RD,CARRBORO,NC,27510,1752800940000,1752800940000,1752800940000,BURGLARY/HOME I,SCHOOL-ELEMENTARY/SECONDARY,,NONE,,,,35.89211273,-79.08534241,111638,POINT (-79.08534241 35.89211273)
244503,CHPD,ASSIST CARRBORO PD,1105 NC 54,CHAPEL HILL,NC,27514,1755996900000,1755996900000,1755996900000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.89803696,-79.06774902,111639,POINT (-79.06774902 35.89803696)
244022,CHPD,ASSIST CARRBORO POLICE,101 NC 54 BYPASS,CARRBORO,NC,27510,1754746380000,1754746380000,1754746380000,INFO MESSAGE,PARKING/DROP LOT/GARAGE,,,,,,35.91184235,-79.09353638,111640,POINT (-79.09353638 35.91184235)
245093,CHPD,ASSIST CARRBORO PD,333 W ROSEMARY ST,CHAPEL HILL,NC,27516,1757364180000,1757363880000,1757364180000,DOMESTIC DISTUR,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.91171646,-79.06125641,111641,POINT (-79.06125641 35.91171646)
243904,CHPD,ASSIST CARRBORO WITH K9 EVIDENCE SEARCH,406 S GREENSBORO ST,CARRBORO,NC,27510,1754399400000,1754399400000,1754399400000,SUSPICIOUS/WANT,FIELD/WOODS,,,,,,35.90688705,-79.07325745,111642,POINT (-79.07325745 35.90688705)
243874,CHPD,ASSIST CARRBORO WITH NARCOTIC SNIFF,1000 W MAIN ST,CARRBORO,NC,27510,1754297100000,1754297100000,1754297100000,INFO MESSAGE,PARKING/DROP LOT/GARAGE,,,,,,35.91476822,-79.07836914,111643,POINT (-79.07836914 35.91476822)
237336,CHPD,ASSIST CARRBORO WITH NARCOTIC SNIFF,102 S MERRITT MILL RD,CARRBORO,NC,27516,1737888780000,1737888780000,1737888780000,LE ASSISTANCE,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.9094162,-79.06513977,111644,POINT (-79.06513977 35.9094162)
244679,CHPD,ASSIST CARRBORO PD,611 W FRANKLIN ST@N MERRITT MILL RD,CHAPEL HILL,NC,27516,1756428180000,1756428180000,1756428180000,LE ASSISTANCE,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,B,M,35.90969467,-79.06505585,111645,POINT (-79.06505585 35.90969467)
238480,CHPD,ASSIST CARY PD,409 W FRANKLIN ST,CHAPEL HILL,NC,27516,1740608040000,1740607800000,1740607860000,PUBLIC SERVICE,RESTAURANT,,,,W,F,35.91086578,-79.06116486,111646,POINT (-79.06116486 35.91086578)
242256,CHPD,ASSIST CARY PD,1 MUNICIPAL DR@MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,1749927300000,1749916500000,1749927300000,MISC OFFICER IN,CYBERSPACE,,NONE,,B,M,35.93931961,-79.05699921,111647,POINT (-79.05699921 35.93931961)
245017,CHPD,ASSIST CARRBORO/COUNTY,101 N GRAHAM ST@W FRANKLIN ST,CHAPEL HILL,NC,27516,1757205960000,1757205960000,1757205960000,TRAFFIC STOP,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.90992737,-79.06427002,111648,POINT (-79.06427002 35.90992737)
241732,CHPD,ABANDONED VEHICLE,1798 MARTIN LUTHER KING JR BLVD@PERKINS DR,CHAPEL HILL,NC,27514,1748539440000,1748539440000,1748539440000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.9662056,-79.05908966,111712,POINT (-79.05908966 35.9662056)
242254,CHPD,ABANDONED VEHICLE,1098 MARTIN LUTHER KING JR BLVD@MUNICIPAL DR,CHAPEL HILL,NC,27514,1749927120000,1749927060000,1749927120000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.93936539,-79.05687714,111716,POINT (-79.05687714 35.93936539)
242302,CHPD,ABANDONED VEHICLE,103 CHANNING LN,CHAPEL HILL,NC,27516,1750066560000,1750066200000,1750066560000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.89280319,-79.06263733,111718,POINT (-79.06263733 35.89280319)
242747,CHPD,ABANDONED VEHICLE,FORDHAM BLVD@MORGAN CREEK RD,CHAPEL HILL,NC,27514,1751282700000,1751282700000,1751282700000,TRAFFIC STOP,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,,,111719,
240181,CHPD,ABANDONED VEHICLE,S COLUMBIA ST @ BENNETT RD,CHAPEL HILL,,27514,1744715520000,1744715520000,1744715520000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,,,111721,
242830,CHPD,ABANDONED VEHICLE,998 MARTIN LUTHER KING JR BLVD@ESTES DR,CHAPEL HILL,NC,27514,1751462700000,1751462700000,1751462700000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.93525696,-79.05604553,111722,POINT (-79.05604553 35.93525696)
243349,CHPD,ABANDONED VEHICLE,100 NORTH HAVEN DR,CHAPEL HILL,NC,27516,1752849960000,1752849960000,1752849960000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.93058777,-79.06826019,111724,POINT (-79.06826019 35.93058777)
243590,CHPD,ABANDONED VEHICLE,FORDHAM BLVD@CARMICHAEL ST,CHAPEL HILL,NC,27514,1753469340000,1753469220000,1753469280000,ADMINISTRATIVE,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.90513229,-79.03009796,111726,POINT (-79.03009796 35.90513229)
243494,CHPD,ABANDONED VEHICLE,102 CREEL ST,CHAPEL HILL,NC,27516,1753273860000,1753273200000,1753273860000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,,,,,35.90542603,-79.06639862,111727,POINT (-79.06639862 35.90542603)
243853,CHPD,ABANDONED VEHICLE,940 CARMICHAEL ST,CHAPEL HILL,NC,27514,1754211180000,1754210580000,1754211180000,MISC OFFICER IN,PARKING/DROP LOT/GARAGE,,NONE,,,,35.9045639,-79.03205109,111728,POINT (-79.03205109 35.9045639)
243575,CHPD,ABANDONED VEHICLE,1 RALEIGH RD@FORDHAM-RALEIGH RD EXIT,CHAPEL HILL,NC,27514,1753471860000,1753471860000,1753471860000,TRAFFIC VIOLATI,,,,,,,35.90887451,-79.02700043,111729,POINT (-79.02700043 35.90887451)
244192,CHPD,ABANDONED VEHICLE,605 EASTOWNE DR,CHAPEL HILL,NC,27514,1755266220000,1755265800000,1755266220000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.95158005,-79.00709534,111730,POINT (-79.00709534 35.95158005)
244919,CHPD,ABANDONED VEHICLE,837 SHADYLAWN RD,CHAPEL HILL,NC,27514,1756991280000,1756987680000,1756991280000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.94942474,-79.04233551,111731,POINT (-79.04233551 35.94942474)
244408,CHPD,ABANDONED VEHICLE,CHARLESTON LN,CHAPEL HILL,,27514,1755747780000,1755747780000,1755747780000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,,,111732,
244538,CHPD,ABANDONED VEHICLE,FORDHAM BLVD@ERWIN RD,CHAPEL HILL,NC,27514,1756111860000,1756111260000,1756111860000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.94218445,-79.01853943,111733,POINT (-79.01853943 35.94218445)
245744,CHPD,ABANDONED VEHICLE,1790 FORDHAM BLVD,CHAPEL HILL,NC,27514,1758897780000,1758897780000,1758897780000,TRAFFIC VIOLATI,SPECIALTY/STORE,,NONE,,,,35.9438324,-79.01326752,111734,POINT (-79.01326752 35.9438324)
245371,CHPD,ABANDONED VEHICLE,FORDHAM BLVD@WILLOW DR,CHAPEL HILL,NC,27517,1758008340000,1758008340000,1758008340000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.93040085,-79.02431488,111735,POINT (-79.02431488 35.93040085)
245792,CHPD,ABANDONED VEHICLE,FORDHAM BLVD@NC 54,CHAPEL HILL,NC,27517,1759006260000,1759006260000,1759006260000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.89355087,-79.05751801,111736,POINT (-79.05751801 35.89355087)
242298,CHPD,ABANDONED VEHICLE,100 MT CARMEL CHURCH RD@S COLUMBIA ST,CHAPEL HILL,NC,27517,1750063440000,1750063200000,1750063440000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.89132309,-79.05934143,111740,POINT (-79.05934143 35.89132309)
241506,CHPD,CAR LOCKOUT,443 MELANIE CT,CHAPEL HILL,NC,27514,1747848900000,1747848780000,1747848900000,PUBLIC SERVICE,PARKING/DROP LOT/GARAGE,,,,B,F,35.94255829,-79.02580261,112055,POINT (-79.02580261 35.94255829)
242158,CHPD,CARDIAC ARREST,1716 LEGION RD,CHAPEL HILL,NC,27517,1749705900000,1749705600000,1749705900000,CARDIAC RESP AR,OTHER/UNKNOWN,,,,B,F,35.93935776,-79.01607513,112056,POINT (-79.01607513 35.93935776)
240498,CHPD,CARDIAC ARREST,1916 WHITE PLAINS RD,CHAPEL HILL,NC,27517,1745439660000,1745439540000,1745439600000,CARDIAC RESP AR,RESIDENCE/HOME,,,,A,M,35.93198013,-79.00331116,112057,POINT (-79.00331116 35.93198013)
236552,CHPD,CAR LOCK OUT,1213 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,1735694040000,1735693800000,1735694040000,PUBLIC SERVICE,SERVICE/GAS STATION,,NONE,41,B,M,35.94773865,-79.05925751,112058,POINT (-79.05925751 35.94773865)
237045,CHPD,CARDIAC ARREST,901 GREENWOOD RD,CHAPEL HILL,NC,27514,1737138900000,1737138600000,1737138600000,CARDIAC,RESIDENCE/HOME,,,,W,F,35.91284943,-79.03147888,112059,POINT (-79.03147888 35.91284943)
243154,CHPD,CARDIAC ARREST,261 S ELLIOTT RD,CHAPEL HILL,NC,27514,1752342000000,1752341700000,1752341880000,CARDIAC RESP AR,RESTAURANT,,NONE,,W,M,35.93309402,-79.02593231,112060,POINT (-79.02593231 35.93309402)
237179,CHPD,CARELESS AND RECKLESS DRIVING,450 S ELLIOTT RD,CHAPEL HILL,NC,27514,1737497460000,1737496800000,1737497460000,TRAFFIC VIOLATI,PARKING/DROP LOT/GARAGE,,,,,,35.93213654,-79.02535248,112061,POINT (-79.02535248 35.93213654)
240805,CHPD,CARELESS AND RECKLESS DRIVING,1 CEDAR FORK TRL @ KENMORE RD,CHAPEL HILL,,27514,1746177000000,1746174600000,1746175500000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,55,W,M,,,112062,
239085,CHPD,CARELESS AND RECKLESS DRIVING,1499 EPHESUS CHURCH RD@CHURCHILL DR,CHAPEL HILL,NC,27517,1742223480000,1742221200000,1742221200000,TRAFFIC VIOLATI,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.93252945,-79.01493835,112063,POINT (-79.01493835 35.93252945)
243140,CHPD,CARELESS AND RECKLESS DRIVING,119 E FRANKLIN ST,CHAPEL HILL,NC,27514,1752311580000,1752311580000,1752311580000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,N,NONE,,,,35.91370392,-79.05511475,112064,POINT (-79.05511475 35.91370392)
244051,CHPD,CARELESS AND RECKLESS DRIVING,1 FORDHAM BLVD@RIDGEFIELD RD,CHAPEL HILL,NC,27517,1754856120000,1754856060000,1754856120000,TRAFFIC STOP,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,35.92581177,-79.02471924,112065,POINT (-79.02471924 35.92581177)
243361,CHPD,B&E    LARCENY F/VEHICLE,208 W UNIVERSITY DR,CHAPEL HILL,NC,27516,1752890520000,1752879720000,1752883200000,THEFT/LARCENY,RESIDENCE/HOME,,,30,W,M,35.9055481,-79.05599976,112066,POINT (-79.05599976 35.9055481)
239798,CHPD,CARJACKING W/FORCE,143 W FRANKLIN ST,CHAPEL HILL,NC,27516,1743813780000,1743813600000,1743813600000,ROBBERY/CARJACK,PARKING/DROP LOT/GARAGE,,HANDGUN,,A,F,35.91197968,-79.05826569,112067,POINT (-79.05826569 35.91197968)
243365,CHPD,CARJACKING W/FORCE,1505 E FRANKLIN ST,CHAPEL HILL,NC,27514,1752891900000,1752891600000,1752891720000,ROBBERY/CARJACK,PARKING/DROP LOT/GARAGE,N,NONE,,B,F,35.93056107,-79.03445435,112068,POINT (-79.03445435 35.93056107)
245080,CHPD,CARJACKING W/FORCE,220 ELIZABETH ST,CHAPEL HILL,NC,27514,1757333220000,1757332920000,1757332920000,ROBBERY/CARJACK,PARKING/DROP LOT/GARAGE,N,HANDGUN,28,W,F,35.92570877,-79.04199982,112069,POINT (-79.04199982 35.92570877)
245666,CHPD,CARELESS AND RECKLESS DRIVING,1 OLD OXFORD RD @ N ELLIOTT RD,CHAPEL HILL,,27514,1758716040000,1758701400000,1758701400000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,,,,,,112070,
241242,CHPD,CARELESS AND RECKLESS DRIVING,1 BROOKVIEW DR @ HONEYSUCKLE RD,CHAPEL HILL,,27514,1747138320000,1747137600000,1747137600000,MISC OFFICER IN,HIGHWAY/ROAD/ALLEY/STREET/SIDEWALK,,NONE,33,W,M,,,112073,
243354,CHPD,B&E    LARCENY F/VEHICLE,1525 E FRANKLIN ST,CHAPEL HILL,NC,27514,1752855600000,1752845400000,1752855600000,THEFT/LARCENY,COMMERCIAL OFFICE BUILDING,Y,,68,W,F,35.93372726,-79.03136444,112114,POINT (-79.03136444 35.93372726)
243561,CHPD,B&E    LARCENY F/VEHICLE,111 CLOISTER CT,CHAPEL HILL,NC,27514,1753446480000,1753430400000,1753446480000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,,NONE,59,W,F,35.95383835,-79.00523376,112123,POINT (-79.00523376 35.95383835)
243538,CHPD,B&E    LARCENY F/VEHICLE,701 N COLUMBIA ST,CHAPEL HILL,NC,27516,1753375140000,1753124400000,1753167600000,MISC OFFICER IN,RESIDENCE/HOME,N,,21,W,F,35.92047882,-79.06005096,112128,POINT (-79.06005096 35.92047882)
243557,CHPD,B&E    LARCENY F/VEHICLE,401 PROVIDENCE RD,CHAPEL HILL,NC,27514,1753440600000,1753430100000,1753440000000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,Y,NONE,23,W,F,35.95286942,-79.00535583,112140,POINT (-79.00535583 35.95286942)
